profile,basis,b_angstrom,temperature,removal_steps,radius,intact,removed,mismatched_return,correct_return,causal_margin,causal_pass,mismatch_overlap
cc-pvdz_b1.5,cc-pvdz,1.5,0.002,10,0.15,1.0,0.24500000000000002,0.16249999999999998,1.0,0.755,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.002,10,0.25,1.0,0.37625,0.390625,1.0,0.609375,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.002,10,0.35,1.0,0.44687499999999997,0.565625,1.0,0.43437499999999996,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.002,10,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.002,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.002,20,0.15,1.0,0.24500000000000002,0.14875,0.96875,0.72375,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.002,20,0.25,1.0,0.37625,0.35750000000000004,0.96875,0.5925,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.002,20,0.35,1.0,0.44687499999999997,0.5325000000000001,0.96875,0.4362499999999999,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.002,20,0.45,1.0,0.5118750000000001,1.0,0.96875,-0.03125,False,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.002,20,0.55,1.0,0.5606249999999999,1.0,0.96875,-0.03125,False,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.002,40,0.15,1.0,0.24500000000000002,0.12187500000000001,0.91125,0.66625,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.002,40,0.25,1.0,0.37625,0.29625,0.916875,0.540625,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.002,40,0.35,1.0,0.44687499999999997,0.46687500000000004,0.919375,0.4525,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.002,40,0.45,1.0,0.5118750000000001,0.95375,0.92375,-0.030000000000000027,False,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.002,40,0.55,1.0,0.5606249999999999,0.954375,0.9275,-0.026874999999999982,False,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.004,10,0.15,1.0,0.24500000000000002,0.050625,1.0,0.755,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.004,10,0.25,1.0,0.37625,0.06937499999999999,1.0,0.62375,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.004,10,0.35,1.0,0.44687499999999997,0.40375,1.0,0.5531250000000001,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.004,10,0.45,1.0,0.5118750000000001,0.9775,1.0,0.022499999999999964,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.004,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.004,20,0.15,1.0,0.24500000000000002,0.0775,0.993125,0.748125,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.004,20,0.25,1.0,0.37625,0.129375,0.99375,0.6175,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.004,20,0.35,1.0,0.44687499999999997,0.45,0.995,0.5449999999999999,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.004,20,0.45,1.0,0.5118750000000001,0.975625,0.995625,0.020000000000000018,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.004,20,0.55,1.0,0.5606249999999999,1.0,0.99625,-0.003750000000000031,False,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.004,40,0.15,1.0,0.24500000000000002,0.0625,0.92375,0.67875,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.004,40,0.25,1.0,0.37625,0.11875000000000001,0.92625,0.55,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.004,40,0.35,1.0,0.44687499999999997,0.435625,0.92875,0.481875,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.004,40,0.45,1.0,0.5118750000000001,0.9475,0.93,-0.01749999999999996,False,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.004,40,0.55,1.0,0.5606249999999999,0.97375,0.93125,-0.04249999999999998,False,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.008,10,0.15,0.9875,0.24500000000000002,0.015625,0.9718749999999999,0.7268749999999999,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.008,10,0.25,1.0,0.37625,0.033125,0.985625,0.609375,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.008,10,0.35,1.0,0.44687499999999997,0.391875,0.9862500000000001,0.5393750000000002,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.008,10,0.45,1.0,0.5118750000000001,0.875625,0.9875,0.11187500000000006,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.008,10,0.55,1.0,0.5606249999999999,0.99125,0.988125,-0.0031249999999999334,False,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.008,20,0.15,0.9875,0.24500000000000002,0.02375,0.979375,0.734375,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.008,20,0.25,1.0,0.37625,0.052500000000000005,0.99625,0.62,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.008,20,0.35,1.0,0.44687499999999997,0.41312499999999996,0.996875,0.55,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.008,20,0.45,1.0,0.5118750000000001,0.885625,0.9975,0.11187500000000006,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.008,20,0.55,1.0,0.5606249999999999,0.9906250000000001,0.9981249999999999,0.00749999999999984,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.008,40,0.15,0.9875,0.24500000000000002,0.03937500000000001,0.899375,0.654375,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.008,40,0.25,1.0,0.37625,0.07625000000000001,0.915,0.5387500000000001,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.008,40,0.35,1.0,0.44687499999999997,0.420625,0.91875,0.471875,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.008,40,0.45,1.0,0.5118750000000001,0.853125,0.920625,0.0675,True,-0.016543051467814835
cc-pvdz_b1.5,cc-pvdz,1.5,0.008,40,0.55,1.0,0.5606249999999999,0.96375,0.9225,-0.04125000000000001,False,-0.016543051467814835
cc-pvdz_b1.6,cc-pvdz,1.6,0.0005,10,0.15,1.0,0.24500000000000002,0.004375,0.984375,0.739375,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.0005,10,0.25,1.0,0.37625,0.578125,0.984375,0.40625,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.0005,10,0.35,1.0,0.44687499999999997,0.578125,0.984375,0.40625,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.0005,10,0.45,1.0,0.5118750000000001,1.0,0.984375,-0.015625,False,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.0005,10,0.55,1.0,0.5606249999999999,1.0,0.984375,-0.015625,False,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.0005,20,0.15,1.0,0.24500000000000002,0.005625,0.96875,0.72375,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.0005,20,0.25,1.0,0.37625,0.546875,0.96875,0.421875,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.0005,20,0.35,1.0,0.44687499999999997,0.5475,0.96875,0.42125,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.0005,20,0.45,1.0,0.5118750000000001,1.0,0.96875,-0.03125,False,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.0005,20,0.55,1.0,0.5606249999999999,1.0,0.96875,-0.03125,False,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.0005,40,0.15,1.0,0.24500000000000002,0.003125,0.9625,0.7175,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.0005,40,0.25,1.0,0.37625,0.34375,0.9706250000000001,0.5943750000000001,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.0005,40,0.35,1.0,0.44687499999999997,0.34375,0.97375,0.526875,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.0005,40,0.45,1.0,0.5118750000000001,0.973125,0.97875,0.005624999999999991,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.0005,40,0.55,1.0,0.5606249999999999,0.97375,0.980625,0.0068749999999999645,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.001,10,0.15,1.0,0.24500000000000002,0.096875,1.0,0.755,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.001,10,0.25,1.0,0.37625,0.5625,1.0,0.4375,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.001,10,0.35,1.0,0.44687499999999997,0.58125,1.0,0.41874999999999996,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.001,10,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.001,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.001,20,0.15,1.0,0.24500000000000002,0.08374999999999999,1.0,0.755,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.001,20,0.25,1.0,0.37625,0.53125,1.0,0.46875,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.001,20,0.35,1.0,0.44687499999999997,0.5531250000000001,1.0,0.4468749999999999,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.001,20,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.001,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.001,40,0.15,1.0,0.24500000000000002,0.056875,0.985,0.74,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.001,40,0.25,1.0,0.37625,0.296875,0.988125,0.6118750000000001,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.001,40,0.35,1.0,0.44687499999999997,0.33375,0.990625,0.54375,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.001,40,0.45,1.0,0.5118750000000001,0.985625,0.9924999999999999,0.0068749999999999645,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.001,40,0.55,1.0,0.5606249999999999,0.9875,0.99375,0.006249999999999978,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.002,10,0.15,1.0,0.24500000000000002,0.16375,1.0,0.755,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.002,10,0.25,1.0,0.37625,0.373125,1.0,0.62375,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.002,10,0.35,1.0,0.44687499999999997,0.4875,1.0,0.5125,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.002,10,0.45,1.0,0.5118750000000001,0.99875,1.0,0.0012499999999999734,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.002,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.002,20,0.15,1.0,0.24500000000000002,0.174375,1.0,0.755,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.002,20,0.25,1.0,0.37625,0.39437500000000003,1.0,0.605625,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.002,20,0.35,1.0,0.44687499999999997,0.510625,1.0,0.489375,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.002,20,0.45,1.0,0.5118750000000001,0.998125,1.0,0.00187499999999996,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.002,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.002,40,0.15,1.0,0.24500000000000002,0.1175,0.969375,0.724375,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.002,40,0.25,1.0,0.37625,0.280625,0.975,0.59875,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.002,40,0.35,1.0,0.44687499999999997,0.4125,0.98,0.5331250000000001,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.002,40,0.45,1.0,0.5118750000000001,0.98375,0.9824999999999999,-0.0012500000000000844,False,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.002,40,0.55,1.0,0.5606249999999999,0.985625,0.9868750000000001,0.0012500000000000844,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.004,10,0.15,1.0,0.24500000000000002,0.014374999999999999,1.0,0.755,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.004,10,0.25,1.0,0.37625,0.021875,1.0,0.62375,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.004,10,0.35,1.0,0.44687499999999997,0.3075,1.0,0.5531250000000001,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.004,10,0.45,1.0,0.5118750000000001,0.968125,1.0,0.03187499999999999,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.004,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.004,20,0.15,1.0,0.24500000000000002,0.04625,0.995,0.75,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.004,20,0.25,1.0,0.37625,0.08125,0.995625,0.619375,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.004,20,0.35,1.0,0.44687499999999997,0.358125,0.99625,0.549375,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.004,20,0.45,1.0,0.5118750000000001,0.9631249999999999,0.996875,0.03375000000000006,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.004,20,0.55,1.0,0.5606249999999999,1.0,0.9975,-0.0024999999999999467,False,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.004,40,0.15,1.0,0.24500000000000002,0.059375,0.95625,0.71125,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.004,40,0.25,1.0,0.37625,0.11125,0.956875,0.5806250000000001,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.004,40,0.35,1.0,0.44687499999999997,0.389375,0.9575,0.5106250000000001,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.004,40,0.45,1.0,0.5118750000000001,0.96,0.958125,-0.00187499999999996,False,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.004,40,0.55,1.0,0.5606249999999999,0.99875,0.95875,-0.040000000000000036,False,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.008,10,0.15,0.98625,0.24500000000000002,0.01125,0.986875,0.74125,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.008,10,0.25,0.999375,0.37625,0.023125,0.999375,0.623125,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.008,10,0.35,1.0,0.44687499999999997,0.3375,1.0,0.5531250000000001,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.008,10,0.45,1.0,0.5118750000000001,0.858125,1.0,0.14187499999999997,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.008,10,0.55,1.0,0.5606249999999999,0.9862500000000001,1.0,0.013749999999999929,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.008,20,0.15,0.98625,0.24500000000000002,0.0175,0.9775,0.7325,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.008,20,0.25,0.999375,0.37625,0.04,0.995,0.61875,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.008,20,0.35,1.0,0.44687499999999997,0.36,0.99625,0.549375,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.008,20,0.45,1.0,0.5118750000000001,0.87125,0.996875,0.125625,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.008,20,0.55,1.0,0.5606249999999999,0.988125,0.9975,0.009375000000000022,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.008,40,0.15,0.98625,0.24500000000000002,0.03125,0.9375,0.6925,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.008,40,0.25,0.999375,0.37625,0.059375000000000004,0.9512499999999999,0.575,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.008,40,0.35,1.0,0.44687499999999997,0.3925,0.951875,0.5050000000000001,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.008,40,0.45,1.0,0.5118750000000001,0.8575,0.953125,0.09562499999999996,True,0.04232619582267168
cc-pvdz_b1.6,cc-pvdz,1.6,0.008,40,0.55,1.0,0.5606249999999999,0.990625,0.953125,-0.03749999999999998,False,0.04232619582267168
cc-pvdz_b1.7,cc-pvdz,1.7,0.0005,10,0.15,1.0,0.24500000000000002,0.01125,1.0,0.755,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.0005,10,0.25,1.0,0.37625,0.578125,1.0,0.421875,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.0005,10,0.35,1.0,0.44687499999999997,0.578125,1.0,0.421875,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.0005,10,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.0005,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.0005,20,0.15,1.0,0.24500000000000002,0.013125,1.0,0.755,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.0005,20,0.25,1.0,0.37625,0.546875,1.0,0.453125,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.0005,20,0.35,1.0,0.44687499999999997,0.546875,1.0,0.453125,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.0005,20,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.0005,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.0005,40,0.15,1.0,0.24500000000000002,0.004375,0.999375,0.754375,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.0005,40,0.25,1.0,0.37625,0.34375,1.0,0.62375,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.0005,40,0.35,1.0,0.44687499999999997,0.34375,1.0,0.5531250000000001,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.0005,40,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.0005,40,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.001,10,0.15,1.0,0.24500000000000002,0.11000000000000001,1.0,0.755,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.001,10,0.25,1.0,0.37625,0.578125,1.0,0.421875,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.001,10,0.35,1.0,0.44687499999999997,0.585,1.0,0.41500000000000004,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.001,10,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.001,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.001,20,0.15,1.0,0.24500000000000002,0.100625,1.0,0.755,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.001,20,0.25,1.0,0.37625,0.503125,1.0,0.49687499999999996,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.001,20,0.35,1.0,0.44687499999999997,0.514375,1.0,0.485625,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.001,20,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.001,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.001,40,0.15,1.0,0.24500000000000002,0.055625,0.993125,0.748125,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.001,40,0.25,1.0,0.37625,0.296875,0.99375,0.6175,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.001,40,0.35,1.0,0.44687499999999997,0.313125,0.994375,0.5475000000000001,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.001,40,0.45,1.0,0.5118750000000001,0.99875,0.995625,-0.0031250000000000444,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.001,40,0.55,1.0,0.5606249999999999,0.999375,0.99625,-0.0031250000000000444,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.002,10,0.15,1.0,0.24500000000000002,0.15125,1.0,0.755,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.002,10,0.25,1.0,0.37625,0.34562499999999996,1.0,0.62375,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.002,10,0.35,1.0,0.44687499999999997,0.418125,1.0,0.5531250000000001,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.002,10,0.45,1.0,0.5118750000000001,0.995,1.0,0.0050000000000000044,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.002,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.002,20,0.15,1.0,0.24500000000000002,0.15875,1.0,0.755,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.002,20,0.25,1.0,0.37625,0.354375,1.0,0.62375,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.002,20,0.35,1.0,0.44687499999999997,0.44125000000000003,1.0,0.5531250000000001,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.002,20,0.45,1.0,0.5118750000000001,0.996875,1.0,0.0031250000000000444,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.002,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.002,40,0.15,1.0,0.24500000000000002,0.108125,0.988125,0.743125,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.002,40,0.25,1.0,0.37625,0.26375,0.989375,0.613125,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.002,40,0.35,1.0,0.44687499999999997,0.350625,0.9924999999999999,0.545625,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.002,40,0.45,1.0,0.5118750000000001,0.99375,0.993125,-0.0006249999999999867,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.002,40,0.55,1.0,0.5606249999999999,0.9981249999999999,0.99375,-0.004374999999999907,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.004,10,0.15,1.0,0.24500000000000002,0.019375,1.0,0.755,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.004,10,0.25,1.0,0.37625,0.031875,1.0,0.62375,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.004,10,0.35,1.0,0.44687499999999997,0.275,1.0,0.5531250000000001,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.004,10,0.45,1.0,0.5118750000000001,0.951875,1.0,0.04812499999999997,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.004,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.004,20,0.15,1.0,0.24500000000000002,0.041875,1.0,0.755,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.004,20,0.25,1.0,0.37625,0.071875,1.0,0.62375,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.004,20,0.35,1.0,0.44687499999999997,0.314375,1.0,0.5531250000000001,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.004,20,0.45,1.0,0.5118750000000001,0.9581249999999999,1.0,0.04187500000000011,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.004,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.004,40,0.15,1.0,0.24500000000000002,0.060000000000000005,0.984375,0.739375,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.004,40,0.25,1.0,0.37625,0.103125,0.984375,0.608125,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.004,40,0.35,1.0,0.44687499999999997,0.325,0.984375,0.5375000000000001,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.004,40,0.45,1.0,0.5118750000000001,0.944375,0.985,0.04062500000000002,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.004,40,0.55,1.0,0.5606249999999999,0.996875,0.986875,-0.010000000000000009,False,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.008,10,0.15,0.98375,0.24500000000000002,0.00875,0.983125,0.738125,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.008,10,0.25,0.99875,0.37625,0.023124999999999996,0.99875,0.6225,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.008,10,0.35,1.0,0.44687499999999997,0.315625,1.0,0.5531250000000001,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.008,10,0.45,1.0,0.5118750000000001,0.840625,1.0,0.15937500000000004,True,0.07804261436989225
cc-pvdz_b1.7,cc-pvdz,1.7,0.008,10,0.55,1.0,0.5606249999999999,0.984375,1.0,0.015625,True,0.07804261436989225
